activity_comment,activity_id,activity_properties,assay_chembl_id,assay_description,assay_type,assay_variant_accession,assay_variant_mutation,bao_endpoint,bao_format,bao_label,canonical_smiles,data_validity_comment,data_validity_description,document_chembl_id,document_journal,document_year,ligand_efficiency,molecule_chembl_id,molecule_pref_name,parent_molecule_chembl_id,pchembl_value,potential_duplicate,qudt_units,record_id,relation,src_id,standard_flag,standard_relation,standard_text_value,standard_type,standard_units,standard_upper_value,standard_value,target_chembl_id,target_organism,target_pref_name,target_tax_id,text_value,toid,type,units,uo_units,upper_value,value
,1694381,[],CHEMBL862305,Inhibition of dopamine re-uptake at human dopamine transporter expressed in HEK293 cells,B,,,BAO_0000190,BAO_0000219,cell-based format,CN[C@H]1CC[C@@H](c2ccc(Cl)c(Cl)c2)c2ccc(S(N)(=O)=O)cc21,,,CHEMBL1139648,Bioorg. Med. Chem. Lett.,2006.0,"{'bei': '18.29', 'le': '0.40', 'lle': '3.22', 'sei': '9.76'}",CHEMBL383706,,CHEMBL383706,7.05,True,http://www.openphacts.org/units/Nanomolar,440988,=,1,True,=,,IC50,nM,,90.0,CHEMBL238,Homo sapiens,Dopamine transporter,9606,,,IC50,nM,UO_0000065,,90.0
,1694382,[],CHEMBL862305,Inhibition of dopamine re-uptake at human dopamine transporter expressed in HEK293 cells,B,,,BAO_0000190,BAO_0000219,cell-based format,CN[C@H]1CC[C@@H](c2ccc(Cl)c(Cl)c2)c2ccc(C[S+](C)[O-])cc21,,,CHEMBL1139648,Bioorg. Med. Chem. Lett.,2006.0,"{'bei': '18.44', 'le': '0.40', 'lle': '1.99', 'sei': '24.23'}",CHEMBL202810,,CHEMBL202810,7.05,False,http://www.openphacts.org/units/Nanomolar,440987,=,1,True,=,,IC50,nM,,89.0,CHEMBL238,Homo sapiens,Dopamine transporter,9606,,,IC50,nM,UO_0000065,,89.0
,1694383,[],CHEMBL862305,Inhibition of dopamine re-uptake at human dopamine transporter expressed in HEK293 cells,B,,,BAO_0000190,BAO_0000219,cell-based format,CN[C@H]1CC[C@@H](c2ccc(Cl)c(Cl)c2)c2ccc(S(C)(=O)=O)cc21,,,CHEMBL1139648,Bioorg. Med. Chem. Lett.,2006.0,"{'bei': '18.01', 'le': '0.39', 'lle': '2.34', 'sei': '14.99'}",CHEMBL206211,,CHEMBL206211,6.92,False,http://www.openphacts.org/units/Nanomolar,440986,=,1,True,=,,IC50,nM,,120.0,CHEMBL238,Homo sapiens,Dopamine transporter,9606,,,IC50,nM,UO_0000065,,120.0
,1694384,[],CHEMBL862305,Inhibition of dopamine re-uptake at human dopamine transporter expressed in HEK293 cells,B,,,BAO_0000190,BAO_0000219,cell-based format,CN[C@H]1CC[C@@H](c2ccc(Cl)c(Cl)c2)c2ccc([S+](C)[O-])cc21,,,CHEMBL1139648,Bioorg. Med. Chem. Lett.,2006.0,"{'bei': '19.13', 'le': '0.42', 'lle': '2.13', 'sei': '24.21'}",CHEMBL382810,,CHEMBL382810,7.05,False,http://www.openphacts.org/units/Nanomolar,440985,=,1,True,=,,IC50,nM,,90.0,CHEMBL238,Homo sapiens,Dopamine transporter,9606,,,IC50,nM,UO_0000065,,90.0
,1694389,[],CHEMBL862305,Inhibition of dopamine re-uptake at human dopamine transporter expressed in HEK293 cells,B,,,BAO_0000190,BAO_0000219,cell-based format,CN[C@H]1CC[C@@H](c2ccc(Cl)c(Cl)c2)c2ccc(CNS(C)(=O)=O)cc21,,,CHEMBL1139648,Bioorg. Med. Chem. Lett.,2006.0,"{'bei': '17.04', 'le': '0.37', 'lle': '2.82', 'sei': '12.11'}",CHEMBL206598,,CHEMBL206598,7.05,False,http://www.openphacts.org/units/Nanomolar,440984,=,1,True,=,,IC50,nM,,90.0,CHEMBL238,Homo sapiens,Dopamine transporter,9606,,,IC50,nM,UO_0000065,,90.0
,1694390,[],CHEMBL862305,Inhibition of dopamine re-uptake at human dopamine transporter expressed in HEK293 cells,B,,,BAO_0000190,BAO_0000219,cell-based format,CN[C@H]1CC[C@@H](c2ccc(Cl)c(Cl)c2)c2ccc(NS(C)(=O)=O)cc21,,,CHEMBL1139648,Bioorg. Med. Chem. Lett.,2006.0,"{'bei': '18.18', 'le': '0.40', 'lle': '2.71', 'sei': '12.47'}",CHEMBL381792,,CHEMBL381792,7.26,False,http://www.openphacts.org/units/Nanomolar,440983,=,1,True,=,,IC50,nM,,55.0,CHEMBL238,Homo sapiens,Dopamine transporter,9606,,,IC50,nM,UO_0000065,,55.0
,1694391,[],CHEMBL862305,Inhibition of dopamine re-uptake at human dopamine transporter expressed in HEK293 cells,B,,,BAO_0000190,BAO_0000219,cell-based format,CN[C@H]1CC[C@@H](c2ccc(Cl)c(Cl)c2)c2ccc(CC(N)=O)cc21,,,CHEMBL1139648,Bioorg. Med. Chem. Lett.,2006.0,"{'bei': '20.75', 'le': '0.43', 'lle': '3.33', 'sei': '13.67'}",CHEMBL203674,,CHEMBL203674,7.54,False,http://www.openphacts.org/units/Nanomolar,440982,=,1,True,=,,IC50,nM,,29.0,CHEMBL238,Homo sapiens,Dopamine transporter,9606,,,IC50,nM,UO_0000065,,29.0
,1694392,[],CHEMBL862305,Inhibition of dopamine re-uptake at human dopamine transporter expressed in HEK293 cells,B,,,BAO_0000190,BAO_0000219,cell-based format,CN[C@H]1CC[C@@H](c2ccc(Cl)c(Cl)c2)c2ccc(C(=O)N(C)C)cc21,,,CHEMBL1139648,Bioorg. Med. Chem. Lett.,2006.0,"{'bei': '17.41', 'le': '0.36', 'lle': '1.69', 'sei': '20.31'}",CHEMBL380523,,CHEMBL380523,6.57,False,http://www.openphacts.org/units/Nanomolar,440981,=,1,True,=,,IC50,nM,,270.0,CHEMBL238,Homo sapiens,Dopamine transporter,9606,,,IC50,nM,UO_0000065,,270.0
,1694393,[],CHEMBL862305,Inhibition of dopamine re-uptake at human dopamine transporter expressed in HEK293 cells,B,,,BAO_0000190,BAO_0000219,cell-based format,CNC(=O)c1ccc2c(c1)[C@@H](NC)CC[C@H]2c1ccc(Cl)c(Cl)c1,,,CHEMBL1139648,Bioorg. Med. Chem. Lett.,2006.0,"{'bei': '17.47', 'le': '0.36', 'lle': '1.81', 'sei': '15.43'}",CHEMBL378379,,CHEMBL378379,6.35,False,http://www.openphacts.org/units/Nanomolar,440980,=,1,True,=,,IC50,nM,,450.0,CHEMBL238,Homo sapiens,Dopamine transporter,9606,,,IC50,nM,UO_0000065,,450.0
,1694397,[],CHEMBL862305,Inhibition of dopamine re-uptake at human dopamine transporter expressed in HEK293 cells,B,,,BAO_0000190,BAO_0000219,cell-based format,CN[C@H]1CC[C@@H](c2ccc(Cl)c(Cl)c2)c2ccc(C(N)=O)cc21,,,CHEMBL1139648,Bioorg. Med. Chem. Lett.,2006.0,"{'bei': '19.38', 'le': '0.40', 'lle': '2.49', 'sei': '12.28'}",CHEMBL438257,,CHEMBL438257,6.77,False,http://www.openphacts.org/units/Nanomolar,440979,=,1,True,=,,IC50,nM,,170.0,CHEMBL238,Homo sapiens,Dopamine transporter,9606,,,IC50,nM,UO_0000065,,170.0
,1694398,[],CHEMBL862305,Inhibition of dopamine re-uptake at human dopamine transporter expressed in HEK293 cells,B,,,BAO_0000190,BAO_0000219,cell-based format,CN[C@H]1CC[C@@H](c2ccc(Cl)c(Cl)c2)c2ccc([N+](=O)[O-])cc21,,,CHEMBL1139648,Bioorg. Med. Chem. Lett.,2006.0,"{'bei': '17.31', 'le': '0.36', 'lle': '0.99', 'sei': '11.02'}",CHEMBL411693,,CHEMBL411693,6.08,False,http://www.openphacts.org/units/Nanomolar,440978,=,1,True,=,,IC50,nM,,830.0,CHEMBL238,Homo sapiens,Dopamine transporter,9606,,,IC50,nM,UO_0000065,,830.0
,1694400,[],CHEMBL862305,Inhibition of dopamine re-uptake at human dopamine transporter expressed in HEK293 cells,B,,,BAO_0000190,BAO_0000219,cell-based format,CN[C@H]1CC[C@@H](c2ccc(Cl)c(Cl)c2)c2ccc(C#N)cc21,,,CHEMBL1139648,Bioorg. Med. Chem. Lett.,2006.0,"{'bei': '21.13', 'le': '0.43', 'lle': '1.95', 'sei': '19.54'}",CHEMBL203741,,CHEMBL203741,7.00,False,http://www.openphacts.org/units/Nanomolar,440977,=,1,True,=,,IC50,nM,,100.0,CHEMBL238,Homo sapiens,Dopamine transporter,9606,,,IC50,nM,UO_0000065,,100.0
,1694401,[],CHEMBL862305,Inhibition of dopamine re-uptake at human dopamine transporter expressed in HEK293 cells,B,,,BAO_0000190,BAO_0000219,cell-based format,CN[C@H]1CC[C@@H](c2ccc(Cl)c(Cl)c2)c2ccc(CC(=O)O)cc21,,,CHEMBL1139648,Bioorg. Med. Chem. Lett.,2006.0,"{'bei': '14.53', 'le': '0.30', 'lle': '0.48', 'sei': '10.73'}",CHEMBL378804,,CHEMBL378804,5.29,False,http://www.openphacts.org/units/Nanomolar,440976,=,1,True,=,,IC50,nM,,5100.0,CHEMBL238,Homo sapiens,Dopamine transporter,9606,,,IC50,nM,UO_0000065,,5100.0
Not Determined,1694402,[],CHEMBL862305,Inhibition of dopamine re-uptake at human dopamine transporter expressed in HEK293 cells,B,,,BAO_0000190,BAO_0000219,cell-based format,CN[C@H]1CC[C@@H](c2ccc(Cl)c(Cl)c2)c2ccc(C(=O)O)cc21,,,CHEMBL1139648,Bioorg. Med. Chem. Lett.,2006.0,,CHEMBL202755,,CHEMBL202755,,False,,440975,,1,False,,,IC50,,,,CHEMBL238,Homo sapiens,Dopamine transporter,9606,,,IC50,,,,
,1694403,[],CHEMBL862305,Inhibition of dopamine re-uptake at human dopamine transporter expressed in HEK293 cells,B,,,BAO_0000190,BAO_0000219,cell-based format,CN[C@H]1CC[C@@H](c2ccc(Cl)c(Cl)c2)c2ccc(C(=O)OC)cc21,,,CHEMBL1139648,Bioorg. Med. Chem. Lett.,2006.0,"{'bei': '18.17', 'le': '0.38', 'lle': '1.65', 'sei': '17.27'}",CHEMBL380758,,CHEMBL380758,6.62,False,http://www.openphacts.org/units/Nanomolar,440974,=,1,True,=,,IC50,nM,,240.0,CHEMBL238,Homo sapiens,Dopamine transporter,9606,,,IC50,nM,UO_0000065,,240.0
Not Determined,1694407,[],CHEMBL862305,Inhibition of dopamine re-uptake at human dopamine transporter expressed in HEK293 cells,B,,,BAO_0000190,BAO_0000219,cell-based format,CN[C@H]1CC[C@@H](c2ccc(Cl)c(Cl)c2)c2cccc(C(=O)N(C)C)c21,,,CHEMBL1139648,Bioorg. Med. Chem. Lett.,2006.0,,CHEMBL383128,,CHEMBL383128,,False,,440973,,1,False,,,IC50,,,,CHEMBL238,Homo sapiens,Dopamine transporter,9606,,,IC50,,,,
,1694408,[],CHEMBL862305,Inhibition of dopamine re-uptake at human dopamine transporter expressed in HEK293 cells,B,,,BAO_0000190,BAO_0000219,cell-based format,CNC(=O)c1cccc2c1[C@@H](NC)CC[C@H]2c1ccc(Cl)c(Cl)c1,,,CHEMBL1139648,Bioorg. Med. Chem. Lett.,2006.0,"{'bei': '17.55', 'le': '0.36', 'lle': '1.84', 'sei': '15.50'}",CHEMBL206404,,CHEMBL206404,6.38,False,http://www.openphacts.org/units/Nanomolar,440972,=,1,True,=,,IC50,nM,,420.0,CHEMBL238,Homo sapiens,Dopamine transporter,9606,,,IC50,nM,UO_0000065,,420.0
,1694409,[],CHEMBL862305,Inhibition of dopamine re-uptake at human dopamine transporter expressed in HEK293 cells,B,,,BAO_0000190,BAO_0000219,cell-based format,CN[C@H]1CC[C@@H](c2ccc(Cl)c(Cl)c2)c2cccc(C(N)=O)c21,,,CHEMBL1139648,Bioorg. Med. Chem. Lett.,2006.0,"{'bei': '18.72', 'le': '0.39', 'lle': '2.26', 'sei': '11.86'}",CHEMBL205837,,CHEMBL205837,6.54,False,http://www.openphacts.org/units/Nanomolar,440971,=,1,True,=,,IC50,nM,,290.0,CHEMBL238,Homo sapiens,Dopamine transporter,9606,,,IC50,nM,UO_0000065,,290.0
,1694410,[],CHEMBL862305,Inhibition of dopamine re-uptake at human dopamine transporter expressed in HEK293 cells,B,,,BAO_0000190,BAO_0000219,cell-based format,CN[C@H]1CC[C@@H](c2ccc(Cl)c(Cl)c2)c2cccc(C(=O)O)c21,,,CHEMBL1139648,Bioorg. Med. Chem. Lett.,2006.0,"{'bei': '17.89', 'le': '0.37', 'lle': '1.39', 'sei': '12.71'}",CHEMBL204005,,CHEMBL204005,6.27,False,http://www.openphacts.org/units/Nanomolar,440970,=,1,True,=,,IC50,nM,,540.0,CHEMBL238,Homo sapiens,Dopamine transporter,9606,,,IC50,nM,UO_0000065,,540.0
,1710992,[],CHEMBL870733,Inhibition of dopamine reuptake at human recombinant dopamine transporter,B,,,BAO_0000190,BAO_0000357,single protein format,COc1ccc([C@H](CN(C)C)[Si]2(O)CCCCC2)cc1,,,CHEMBL1147023,Bioorg. Med. Chem. Lett.,2006.0,"{'bei': '18.09', 'le': None, 'lle': None, 'sei': None}",CHEMBL427215,,CHEMBL427215,5.31,False,http://www.openphacts.org/units/Nanomolar,467237,=,1,True,=,,IC50,nM,,4900.0,CHEMBL238,Homo sapiens,Dopamine transporter,9606,,,IC50,uM,UO_0000065,,4.9
,1744552,[],CHEMBL867291,Displacement of [3H]WIN-35428 from human DAT,B,,,BAO_0000190,BAO_0000357,single protein format,CN1CCCCCCCCCCCC(=O)OCC2C(CC3CCC2N3C)c2ccc1cc2,,,CHEMBL1137428,J. Med. Chem.,2006.0,"{'bei': '14.32', 'le': '0.27', 'lle': '0.16', 'sei': '19.25'}",CHEMBL379181,,CHEMBL379181,6.31,False,http://www.openphacts.org/units/Nanomolar,499546,=,1,True,=,,IC50,nM,,490.0,CHEMBL238,Homo sapiens,Dopamine transporter,9606,,,IC50,nM,UO_0000065,,490.0
,1744563,[],CHEMBL867291,Displacement of [3H]WIN-35428 from human DAT,B,,,BAO_0000190,BAO_0000357,single protein format,CN1CCCCCCCCCC(=O)OCC2C(CC3CCC2N3C)c2ccc1cc2,,,CHEMBL1137428,J. Med. Chem.,2006.0,"{'bei': '16.54', 'le': '0.31', 'lle': '1.45', 'sei': '20.82'}",CHEMBL380056,,CHEMBL380056,6.82,False,http://www.openphacts.org/units/Nanomolar,499545,=,1,True,=,,IC50,nM,,150.0,CHEMBL238,Homo sapiens,Dopamine transporter,9606,,,IC50,nM,UO_0000065,,150.0
,1744569,[],CHEMBL867291,Displacement of [3H]WIN-35428 from human DAT,B,,,BAO_0000190,BAO_0000357,single protein format,CN1C(=O)CCCCCCCCC(=O)OCC2C(CC3CCC2N3C)c2ccc1cc2,,,CHEMBL1137428,J. Med. Chem.,2006.0,"{'bei': '13.40', 'le': '0.25', 'lle': '0.83', 'sei': '11.47'}",CHEMBL212328,,CHEMBL212328,5.72,False,http://www.openphacts.org/units/Nanomolar,499544,=,1,True,=,,IC50,nM,,1920.0,CHEMBL238,Homo sapiens,Dopamine transporter,9606,,,IC50,nM,UO_0000065,,1920.0
,1744586,[],CHEMBL867291,Displacement of [3H]WIN-35428 from human DAT,B,,,BAO_0000190,BAO_0000357,single protein format,CN1C2CCC1C1COC(=O)CCC3(CCC(=O)Nc4ccc(cc4)C1C2)c1ccccc1-c1ccccc13,,,CHEMBL1137428,J. Med. Chem.,2006.0,"{'bei': '12.56', 'le': '0.23', 'lle': '0.26', 'sei': '11.15'}",CHEMBL378483,,CHEMBL378483,6.54,False,http://www.openphacts.org/units/Nanomolar,499543,=,1,True,=,,IC50,nM,,290.0,CHEMBL238,Homo sapiens,Dopamine transporter,9606,,,IC50,nM,UO_0000065,,290.0
,1744600,[],CHEMBL867291,Displacement of [3H]WIN-35428 from human DAT,B,,,BAO_0000190,BAO_0000357,single protein format,CN1C2CCC1C1COC(=O)CCSCCC(=O)Nc3ccc(cc3)C1C2,,,CHEMBL1137428,J. Med. Chem.,2006.0,"{'bei': '17.42', 'le': '0.34', 'lle': '3.51', 'sei': '11.54'}",CHEMBL378243,,CHEMBL378243,6.77,False,http://www.openphacts.org/units/Nanomolar,499542,=,1,True,=,,IC50,nM,,170.0,CHEMBL238,Homo sapiens,Dopamine transporter,9606,,,IC50,nM,UO_0000065,,170.0
,1744618,[],CHEMBL867291,Displacement of [3H]WIN-35428 from human DAT,B,,,BAO_0000190,BAO_0000357,single protein format,CN1C2CCC1C1COC(=O)CCC(=O)CCC(=O)Nc3ccc(cc3)C1C2,,,CHEMBL1137428,J. Med. Chem.,2006.0,"{'bei': '17.68', 'le': '0.33', 'lle': '3.92', 'sei': '8.98'}",CHEMBL379333,,CHEMBL379333,6.80,False,http://www.openphacts.org/units/Nanomolar,499541,=,1,True,=,,IC50,nM,,160.0,CHEMBL238,Homo sapiens,Dopamine transporter,9606,,,IC50,nM,UO_0000065,,160.0
,1744629,[],CHEMBL867291,Displacement of [3H]WIN-35428 from human DAT,B,,,BAO_0000190,BAO_0000357,single protein format,CN1C2CCC1C1COC(=O)Cc3ccc(cc3)CC(=O)Nc3ccc(cc3)C1C2,,,CHEMBL1137428,J. Med. Chem.,2006.0,,CHEMBL211396,,CHEMBL211396,,False,http://www.openphacts.org/units/Nanomolar,499540,>,1,True,>,,IC50,nM,,2000.0,CHEMBL238,Homo sapiens,Dopamine transporter,9606,,,IC50,nM,UO_0000065,,2000.0
,1744647,[],CHEMBL867291,Displacement of [3H]WIN-35428 from human DAT,B,,,BAO_0000190,BAO_0000357,single protein format,CN1C2CCC1C1COC(=O)CCCCCCCCCCC(=O)Nc3ccc(cc3)C1C2,,,CHEMBL1137428,J. Med. Chem.,2006.0,"{'bei': '14.54', 'le': '0.27', 'lle': '0.76', 'sei': '10.93'}",CHEMBL379755,,CHEMBL379755,6.41,False,http://www.openphacts.org/units/Nanomolar,499539,=,1,True,=,,IC50,nM,,390.0,CHEMBL238,Homo sapiens,Dopamine transporter,9606,,,IC50,nM,UO_0000065,,390.0
,1744666,[],CHEMBL867291,Displacement of [3H]WIN-35428 from human DAT,B,,,BAO_0000190,BAO_0000357,single protein format,CN1C2CCC1C1COC(=O)CCCCCCCCC(=O)Nc3ccc(cc3)C1C2,,,CHEMBL1137428,J. Med. Chem.,2006.0,"{'bei': '16.69', 'le': '0.31', 'lle': '2.02', 'sei': '11.74'}",CHEMBL211372,,CHEMBL211372,6.89,False,http://www.openphacts.org/units/Nanomolar,499538,=,1,True,=,,IC50,nM,,130.0,CHEMBL238,Homo sapiens,Dopamine transporter,9606,,,IC50,nM,UO_0000065,,130.0
,1744679,[],CHEMBL867291,Displacement of [3H]WIN-35428 from human DAT,B,,,BAO_0000190,BAO_0000357,single protein format,CN1C2CCC1C1COC(=O)CCCCCCCC(=O)Nc3ccc(cc3)C1C2,,,CHEMBL1137428,J. Med. Chem.,2006.0,"{'bei': '16.03', 'le': '0.30', 'lle': '1.91', 'sei': '10.89'}",CHEMBL386978,,CHEMBL386978,6.39,False,http://www.openphacts.org/units/Nanomolar,499537,=,1,True,=,,IC50,nM,,410.0,CHEMBL238,Homo sapiens,Dopamine transporter,9606,,,IC50,nM,UO_0000065,,410.0
,1744697,[],CHEMBL867291,Displacement of [3H]WIN-35428 from human DAT,B,,,BAO_0000190,BAO_0000357,single protein format,CN1C2CCC1C1COC(=O)CCCCCCC(=O)Nc3ccc(cc3)C1C2,,,CHEMBL1137428,J. Med. Chem.,2006.0,"{'bei': '18.61', 'le': '0.35', 'lle': '3.06', 'sei': '12.20'}",CHEMBL385359,,CHEMBL385359,7.16,False,http://www.openphacts.org/units/Nanomolar,499536,=,1,True,=,,IC50,nM,,70.0,CHEMBL238,Homo sapiens,Dopamine transporter,9606,,,IC50,nM,UO_0000065,,70.0
,1744713,[],CHEMBL867291,Displacement of [3H]WIN-35428 from human DAT,B,,,BAO_0000190,BAO_0000357,single protein format,CN1C2CCC1C1COC(=O)CCCCCC(=O)Nc3ccc(cc3)C1C2,,,CHEMBL1137428,J. Med. Chem.,2006.0,"{'bei': '22.73', 'le': '0.43', 'lle': '4.72', 'sei': '14.36'}",CHEMBL214209,,CHEMBL214209,8.42,False,http://www.openphacts.org/units/Nanomolar,499535,=,1,True,=,,IC50,nM,,3.8,CHEMBL238,Homo sapiens,Dopamine transporter,9606,,,IC50,nM,UO_0000065,,3.8
,1744723,[],CHEMBL867291,Displacement of [3H]WIN-35428 from human DAT,B,,,BAO_0000190,BAO_0000357,single protein format,CN1C2CCC1C1COC(=O)CCCCC(=O)Nc3ccc(cc3)C1C2,,,CHEMBL1137428,J. Med. Chem.,2006.0,"{'bei': '16.97', 'le': '0.32', 'lle': '2.74', 'sei': '10.32'}",CHEMBL211494,,CHEMBL211494,6.05,False,http://www.openphacts.org/units/Nanomolar,499534,=,1,True,=,,IC50,nM,,890.0,CHEMBL238,Homo sapiens,Dopamine transporter,9606,,,IC50,nM,UO_0000065,,890.0
,1744737,[],CHEMBL867291,Displacement of [3H]WIN-35428 from human DAT,B,,,BAO_0000190,BAO_0000357,single protein format,COC(=O)[C@@H]1C2CC[C@H](C[C@@H]1c1ccccc1)N2C.Cl,,,CHEMBL1137428,J. Med. Chem.,2006.0,"{'bei': '29.45', 'le': '0.55', 'lle': '5.21', 'sei': '25.86'}",CHEMBL1790051,,CHEMBL83729,7.64,True,http://www.openphacts.org/units/Nanomolar,499533,=,1,True,=,,IC50,nM,,23.0,CHEMBL238,Homo sapiens,Dopamine transporter,9606,,,IC50,nM,UO_0000065,,23.0
,1744750,[],CHEMBL867291,Displacement of [3H]WIN-35428 from human DAT,B,,,BAO_0000190,BAO_0000357,single protein format,COC(=O)[C@H]1[C@@H](OC(=O)c2ccccc2)C[C@@H]2CC[C@H]1N2C,,,CHEMBL1137428,J. Med. Chem.,2006.0,"{'bei': '23.24', 'le': '0.44', 'lle': '5.18', 'sei': '12.63'}",CHEMBL370805,COCAINE,CHEMBL370805,7.05,True,http://www.openphacts.org/units/Nanomolar,499532,=,1,True,=,,IC50,nM,,89.1,CHEMBL238,Homo sapiens,Dopamine transporter,9606,,,IC50,nM,UO_0000065,,89.1
,1753552,[],CHEMBL863614,Inhibition of [3H]DA reuptake at DA transporter in HEK293 cells,B,,,BAO_0000190,BAO_0000219,cell-based format,c1ccc(CCC(Cc2ccccc2)N2CCNCC2)cc1,,,CHEMBL1145304,Bioorg. Med. Chem. Lett.,2006.0,"{'bei': '21.73', 'le': '0.40', 'lle': '3.26', 'sei': '41.90'}",CHEMBL384687,,CHEMBL384687,6.40,False,http://www.openphacts.org/units/Nanomolar,527151,=,1,True,=,,IC50,nM,,400.0,CHEMBL238,Homo sapiens,Dopamine transporter,9606,,,IC50,nM,UO_0000065,,400.0
,1753633,[],CHEMBL863614,Inhibition of [3H]DA reuptake at DA transporter in HEK293 cells,B,,,BAO_0000190,BAO_0000219,cell-based format,Cl.Clc1ccccc1CC(c1ccccc1)N1CCNCC1,,,CHEMBL1145304,Bioorg. Med. Chem. Lett.,2006.0,"{'bei': '19.27', 'le': '0.38', 'lle': '2.27', 'sei': '37.96'}",CHEMBL534942,,CHEMBL213287,5.80,False,http://www.openphacts.org/units/Nanomolar,527146,=,1,True,=,,IC50,nM,,1600.0,CHEMBL238,Homo sapiens,Dopamine transporter,9606,,,IC50,nM,UO_0000065,,1600.0
,1753634,[],CHEMBL863614,Inhibition of [3H]DA reuptake at DA transporter in HEK293 cells,B,,,BAO_0000190,BAO_0000219,cell-based format,Cl.Clc1ccccc1CC(c1ccccc1)N1CCNCC1,,,CHEMBL1145304,Bioorg. Med. Chem. Lett.,2006.0,"{'bei': '18.41', 'le': '0.36', 'lle': '2.01', 'sei': '36.26'}",CHEMBL534942,,CHEMBL213287,5.54,False,http://www.openphacts.org/units/Nanomolar,527147,=,1,True,=,,IC50,nM,,2900.0,CHEMBL238,Homo sapiens,Dopamine transporter,9606,,,IC50,nM,UO_0000065,,2900.0
,1753635,[],CHEMBL863614,Inhibition of [3H]DA reuptake at DA transporter in HEK293 cells,B,,,BAO_0000190,BAO_0000219,cell-based format,CCOc1ccccc1C[C@@H](c1ccccc1)N1CCNCC1.Cl,,,CHEMBL1145304,Bioorg. Med. Chem. Lett.,2006.0,,CHEMBL540107,,CHEMBL1190105,,False,http://www.openphacts.org/units/Nanomolar,527148,>,1,True,>,,IC50,nM,,4000.0,CHEMBL238,Homo sapiens,Dopamine transporter,9606,,,IC50,nM,UO_0000065,,4000.0
,1753636,[],CHEMBL863614,Inhibition of [3H]DA reuptake at DA transporter in HEK293 cells,B,,,BAO_0000190,BAO_0000219,cell-based format,CCOc1ccccc1C[C@H](c1ccccc1)N1CCNCC1.Cl,,,CHEMBL1145304,Bioorg. Med. Chem. Lett.,2006.0,,CHEMBL534723,,CHEMBL403441,,False,http://www.openphacts.org/units/Nanomolar,527149,>,1,True,>,,IC50,nM,,4000.0,CHEMBL238,Homo sapiens,Dopamine transporter,9606,,,IC50,nM,UO_0000065,,4000.0
Not Determined,1753670,[],CHEMBL863614,Inhibition of [3H]DA reuptake at DA transporter in HEK293 cells,B,,,BAO_0000190,BAO_0000219,cell-based format,c1ccc(C(Cc2cccc3ccccc23)N2CCNCC2)cc1,,,CHEMBL1145304,Bioorg. Med. Chem. Lett.,2006.0,,CHEMBL212878,,CHEMBL212878,,False,,527124,,1,False,,,IC50,,,,CHEMBL238,Homo sapiens,Dopamine transporter,9606,,,IC50,,,,
Not Determined,1753671,[],CHEMBL863614,Inhibition of [3H]DA reuptake at DA transporter in HEK293 cells,B,,,BAO_0000190,BAO_0000219,cell-based format,c1ccc(C(Cc2ccccn2)N2CCNCC2)cc1,,,CHEMBL1145304,Bioorg. Med. Chem. Lett.,2006.0,,CHEMBL376952,,CHEMBL376952,,False,,527125,,1,False,,,IC50,,,,CHEMBL238,Homo sapiens,Dopamine transporter,9606,,,IC50,,,,
Not Determined,1753672,[],CHEMBL863614,Inhibition of [3H]DA reuptake at DA transporter in HEK293 cells,B,,,BAO_0000190,BAO_0000219,cell-based format,c1ccc(C(Cc2ccncc2)N2CCNCC2)cc1,,,CHEMBL1145304,Bioorg. Med. Chem. Lett.,2006.0,,CHEMBL214004,,CHEMBL214004,,False,,527126,,1,False,,,IC50,,,,CHEMBL238,Homo sapiens,Dopamine transporter,9606,,,IC50,,,,
Not Determined,1753673,[],CHEMBL863614,Inhibition of [3H]DA reuptake at DA transporter in HEK293 cells,B,,,BAO_0000190,BAO_0000219,cell-based format,Clc1cccc(CC(c2ccccc2)N2CCNCC2)c1Cl,,,CHEMBL1145304,Bioorg. Med. Chem. Lett.,2006.0,,CHEMBL214056,,CHEMBL214056,,False,,527127,,1,False,,,IC50,,,,CHEMBL238,Homo sapiens,Dopamine transporter,9606,,,IC50,,,,
Not Determined,1753674,[],CHEMBL863614,Inhibition of [3H]DA reuptake at DA transporter in HEK293 cells,B,,,BAO_0000190,BAO_0000219,cell-based format,Clc1ccccc1CC(c1nccs1)N1CCNCC1,,,CHEMBL1145304,Bioorg. Med. Chem. Lett.,2006.0,,CHEMBL213030,,CHEMBL213030,,False,,527133,,1,False,,,IC50,,,,CHEMBL238,Homo sapiens,Dopamine transporter,9606,,,IC50,,,,
Not Determined,1753675,[],CHEMBL863614,Inhibition of [3H]DA reuptake at DA transporter in HEK293 cells,B,,,BAO_0000190,BAO_0000219,cell-based format,CCOc1ccccc1CC(c1nccs1)N1CCNCC1,,,CHEMBL1145304,Bioorg. Med. Chem. Lett.,2006.0,,CHEMBL210116,,CHEMBL210116,,False,,527134,,1,False,,,IC50,,,,CHEMBL238,Homo sapiens,Dopamine transporter,9606,,,IC50,,,,
